event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638865778613,1638865780965
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638865780973,1638865782225
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638865782233,1638865782808
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638865782816,1638865784386
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638865784393,1638865791357
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638865791367,1638865792224
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638865792231,1638865793100
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638865793109,1638865794143
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1638865794151,1638865795152
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1638865795161,1638865796162
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1638865796170,1638865797096
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1638865797105,1638865798014
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/hh_mem,1638865798022,1638865800399
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_age,1638865800407,1638865802150
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/hh_mem,1638865802158,1638865803435
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1638865803443,1638865804428
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1638865804436,1638865807506
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1638865807515,1638865812435
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1638865812441,1638865817398
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638865817406,1638865824387
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638865824394,1638865842438
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638865842446,1638865844026
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638865844040,1638865844857
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638865844865,1638865845692
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638865845699,1638865846667
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1638865846676,1638865848269
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1638865848277,1638865850329
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1638865850337,1638865854140
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1638865854148,1638865871135
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1638865871145,1638865894909
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_hearing,1638865894918,1638865898061
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_walking,1638865898070,1638865905194
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_walking,1638865905202,1638865908439
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1638865908450,1638865913835
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1638865913840,1638865919841
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1638865919848,1638865921734
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_remembering,1638865921741,1638865924145
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1638865924152,1638865930659
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_communicating,1638865930665,1638865934313
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/heatlh_issue,1638865934321,1638865950197
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/current_status,1638865950205,1638865953167
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_province,1638865953175,1638865958805
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_district,1638865958842,1638865963376
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displacement_duration,1638865963406,1638865965236
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/move_intention,1638865965244,1638865976831
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected,1638865976839,1638866001881
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1638866001890,1638866010823
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1638866010830,1638866021795
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/insuff_food,1638866021804,1638866034107
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/sold_asset,1638866034115,1638866052650
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/seek_employment,1638866052657,1638866057712
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/working,1638866057719,1638866064052
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/borrow,1638866064059,1638866067903
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/working,1638866067910,1638866083092
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/borrow,1638866083099,1638866095829
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/medical_attention,1638866095837,1638866106007
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/early_marry,1638866106014,1638866108991
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_eat_note,1638866108999,1638866112343
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/cereal,1638866112350,1638866120080
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/pulse,1638866120089,1638866128880
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/vegetable,1638866128888,1638866144666
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1638866144674,1638866148428
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1638866148437,1638866150321
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1638866150330,1638866153399
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1638866153407,1638866155826
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/oil,1638866155834,1638866158204
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/condiment,1638866158210,1638866161738
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1638866161746,1638866162855
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1638866162862,1638866166762
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1638866166769,1638866172634
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1638866172641,1638866177661
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1638866177668,1638866179882
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1638866179890,1638866203263
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1638866203271,1638866224158
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1638866224173,1638866234047
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1638866234055,1638866237957
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1638866237970,1638866242911
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1638866242919,1638866251618
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1638866251631,1638866286184
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1638866286192,1638866312644
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1638866312650,1638866313851
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1638866313858,1638866316129
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1638866316136,1638866319682
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1638866319689,1638866321568
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1638866321575,1638866322818
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1638866322827,1638866328891
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_disability_friendly,1638866328898,1638866338481
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1638866338489,1638866343361
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1638866343369,1638866345229
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1638866345236,1638866352478
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1638866352487,1638866363500
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1638866363508,1638866372220
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638866372228,1638866379702
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638866379709,1638866381370
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638866381378,1638866382012
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638866382020,1638866393824
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1638866393834,1638866415723
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1638866415730,1638866432073
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1638866432079,1638866438740
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1638866438749,1638866448842
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1638866448850,1638866542075
end screen,,1638866542082,1638866688225
form save,,1638866688663,
form exit,,1638866688663,
form finalize,,1638866688664,

