event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1639032025463,1639032028315
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1639032028329,1639032028924
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/interviewer_name,1639032028940,1639032035826
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1639032035842,1639032036467
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1639032036481,1639032053111
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1639032053125,1639032064948
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1639032064965,1639032089305
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1639032089320,1639032095007
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1639032095026,1639032113914
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1639032113929,1639032117482
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1639032117497,1639032120066
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type_other,1639032120081,1639032123908
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1639032123923,1639032144553
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type_other,1639032144565,1639032145158
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1639032145170,1639032146445
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1639032146459,1639032147796
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1639032147811,1639032148979
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1639032148993,1639032149547
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1639032149560,1639032150497
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1639032150511,1639032150880
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1639032150895,1639032151306
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1639032151330,1639032152030
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1639032152044,1639032154715
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type_other,1639032154732,1639032155623
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1639032155637,1639032188062
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_hohh,1639032188076,1639032190106
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/hh_mem,1639032190123,1639032207303
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1639032207318,1639032209096
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639032209109,1639032210422
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639032210436,1639032216322
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639032216338,1639032221216
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639032221230,1639032223825
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1639032223843,1639032226459
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1639032226472,1639032228468
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1639032228483,1639032230335
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1639032230351,1639032232136
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1639032232149,1639032233453
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1639032233467,1639032235053
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1639032235066,1639032244381
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1639032244397,1639032246332
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_walking,1639032246349,1639032254376
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_walking,1639032254394,1639032256151
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1639032256169,1639032259844
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_remembering,1639032259864,1639032261178
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1639032261193,1639032263662
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_communicating,1639032263678,1639032266612
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/heatlh_issue,1639032266632,1639032284779
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/current_status,1639032284792,1639032286730
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/move_intention,1639032286745,1639032288655
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected,1639032288670,1639032290715
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected_o,1639032290729,1639032301985
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1639032301999,1639032305093
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1639032305109,1639032308420
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/insuff_food,1639032308434,1639032313423
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/sold_asset,1639032313438,1639032315873
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/seek_employment,1639032315888,1639032318107
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/working,1639032318124,1639032321834
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/borrow,1639032321849,1639032323235
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/medical_attention,1639032323250,1639032324809
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/early_marry,1639032324821,1639032326417
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_eat_note,1639032326432,1639032327300
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/cereal,1639032327315,1639032335604
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/pulse,1639032335620,1639032381730
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/vegetable,1639032381742,1639032391854
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1639032391872,1639032393768
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1639032393782,1639032395227
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1639032395242,1639032397219
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1639032397233,1639032398285
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1639032398301,1639032400370
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1639032400385,1639032406864
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1639032406880,1639032407883
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1639032407897,1639032412092
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1639032412105,1639032412776
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1639032412791,1639032413242
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1639032413256,1639032414209
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1639032414224,1639032416218
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/oil,1639032416232,1639032418043
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/condiment,1639032418056,1639032419842
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1639032419855,1639032420609
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1639032420623,1639032422570
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1639032422584,1639032424604
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1639032424620,1639032426388
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1639032426403,1639032428129
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1639032428143,1639032430556
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1639032430570,1639032432846
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1639032432861,1639032437406
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1639032437422,1639032439466
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1639032439484,1639032445842
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern_o,1639032445860,1639032450960
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1639032450976,1639032459937
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1639032459952,1639032473163
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1639032473180,1639032479340
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1639032479359,1639032481124
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1639032481139,1639032489007
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1639032489024,1639032491824
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1639032491839,1639032498600
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1639032498615,1639032504594
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1639032504614,1639032520872
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1639032520887,1639032524740
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1639032524756,1639032526299
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1639032526312,1639032528450
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1639032528466,1639032532434
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1639032532449,1639032534893
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639032534910,1639032536735
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639032536752,1639032538186
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639032538200,1639032551400
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639032551415,1639032561955
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1639032561967,1639032580847
jump,,1639032580847,1639032591081
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/assessment_code,1639032589150,1639032591081
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/organization,1639032591097,1639032593223
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/assessment_code,1639032593237,1639032594048
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/organization,1639032594063,1639032594524
question,/ameM9v8nctyy8MRHMJfRX7/consent,1639032594538,1639032595454
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/organization,1639032595468,1639032596241
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/assessment_code,1639032596256,1639032597082
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/province,1639032597097,1639032597608
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/assessment_code,1639032597623,1639032603576
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/province,1639032603589,1639032604510
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/district,1639032604524,1639032605086
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/village,1639032605100,1639032605768
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/gps,1639032605782,1639032606494
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/village,1639032606508,1639032620223
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/gps,1639032620238,1639032621115
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/date_assessment,1639032621129,1639032621974
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/interviewer_name,1639032621987,1639032622824
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1639032622838,1639032623391
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/interviewer_name,1639032623408,1639032639262
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1639032639280,1639032640087
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1639032640103,1639032640978
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1639032640994,1639032641854
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1639032641870,1639032642529
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1639032642543,1639032643288
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1639032643303,1639032644104
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1639032644116,1639032648039
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1639032648055,1639032648831
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1639032648845,1639032649473
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1639032649487,1639032650333
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1639032650347,1639032650782
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1639032650795,1639032663436
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1639032663451,1639032664244
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1639032664260,1639032665495
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type_other,1639032665509,1639032666686
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1639032666700,1639032850766
jump,,1639032850766,1639032854230
end screen,,1639032854269,1639032855833
jump,,1639032855833,1639032877458
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1639032873890,1639032877458
jump,,1639032877458,1639032879994
end screen,,1639032880023,1639032881059
form save,,1639032881388,
form exit,,1639032881388,
form finalize,,1639032881388,

