event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639390280191,1639390281017
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639390281028,1639390281809
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639390281820,1639390282585
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639390282595,1639390283837
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1639390283849,1639390286748
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639390286760,1639390287123
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639390287136,1639390287516
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639390287531,1639390287917
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639390287930,1639390288333
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1639390288345,1639390288966
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639390288976,1639390289375
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639390289385,1639390289968
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639390289977,1639390308280
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639390308293,1639390313511
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1639390313523,1639390316548
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639390316560,1639390318800
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639390318813,1639390319200
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639390319274,1639390319926
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639390319936,1639390320269
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1639390320279,1639390320927
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1639390320939,1639390321286
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1639390321299,1639390321644
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1639390321655,1639390322002
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1639390322014,1639390322712
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/child_under2,1639390322726,1639390323086
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1639390323097,1639390323462
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/total_mem_confirm,1639390323474,1639390326282
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1639390326295,1639390326874
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/child_under2,1639390326884,1639390327226
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1639390327238,1639390327835
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1639390327848,1639390328669
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1639390328683,1639390329136
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1639390329147,1639390329490
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1639390329501,1639390329842
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639390329853,1639390330537
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639390330546,1639390330937
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639390330948,1639390331379
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639390331389,1639390331872
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1639390331880,1639390332339
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/hh_mem,1639390332348,1639390334232
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1639390334245,1639390334584
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1639390334595,1639390335210
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1639390335223,1639390335551
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639390335564,1639390336202
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639390336216,1639390336585
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1639390336596,1639390336977
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1639390336989,1639390337336
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1639390337347,1639390337729
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1639390337741,1639390338279
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1639390338289,1639390338696
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/child_under2,1639390338707,1639390339070
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1639390339080,1639390339464
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1639390339478,1639390350125
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1639390350138,1639390354772
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1639390354784,1639390358225
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1639390358239,1639390363698
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_hearing,1639390363710,1639390365466
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_walking,1639390365480,1639390367335
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1639390367349,1639390368862
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1639390368875,1639390370672
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_communicating,1639390370685,1639390372024
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/heatlh_issue,1639390372040,1639390375060
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/current_status,1639390375076,1639390376521
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_province,1639390376534,1639390379281
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_district,1639390379317,1639390381550
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displacement_duration,1639390381579,1639390385938
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/move_intention,1639390385953,1639390387365
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected,1639390387379,1639390393697
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1639390393711,1639390408288
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1639390408301,1639390408839
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1639390408852,1639390413602
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1639390413616,1639390415196
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/insuff_food,1639390415209,1639390416469
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/sold_asset,1639390416482,1639390422149
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/seek_employment,1639390422161,1639390424218
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/working,1639390424231,1639390427354
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/borrow,1639390427368,1639390433595
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/medical_attention,1639390433608,1639390437383
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/early_marry,1639390437397,1639390437995
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/medical_attention,1639390438008,1639390439051
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/early_marry,1639390439064,1639390441659
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_eat_note,1639390441674,1639390443317
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/cereal,1639390443330,1639390445290
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/pulse,1639390445304,1639390447201
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/vegetable,1639390447212,1639390448645
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1639390448656,1639390450607
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1639390450617,1639390452732
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1639390452744,1639390456695
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1639390456707,1639390458205
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/oil,1639390458217,1639390460465
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/condiment,1639390460478,1639390462097
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1639390462111,1639390463381
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1639390463394,1639390464929
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1639390464942,1639390470818
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1639390470834,1639390475116
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1639390475127,1639390481105
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1639390481118,1639390485384
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/childs_health,1639390485398,1639390491096
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1639390491109,1639390494508
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1639390494521,1639390496519
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1639390496532,1639390506988
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1639390507002,1639390510458
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1639390510468,1639390514988
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1639390515000,1639390520261
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1639390520275,1639390525901
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1639390525914,1639390528027
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1639390528039,1639390529980
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_disability_friendly,1639390529991,1639390531731
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1639390531743,1639390533659
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1639390533671,1639390535144
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1639390535156,1639390536303
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1639390536315,1639390538597
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1639390538611,1639390546373
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1639390546385,1639390563316
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1639390563329,1639390564584
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1639390564597,1639390567246
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1639390567259,1639390571909
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1639390571922,1639390573744
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1639390573757,1639390576564
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1639390576576,1639390579842
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1639390579856,1639390582737
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639390582751,1639390590429
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639390590442,1639390592473
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1639390592487,1639390605854
end screen,,1639390605867,1639390761399
jump,,1639390761400,1639390764428
end screen,,1639390764459,1639390766520
jump,,1639390766521,1639390769541
question,/ameM9v8nctyy8MRHMJfRX7/intro_note,1639390769568,1639390770676
question,/ameM9v8nctyy8MRHMJfRX7/consent,1639390770690,1639390771449
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/organization,1639390771460,1639390772036
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/assessment_code,1639390772050,1639390772619
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/province,1639390772633,1639390773229
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/district,1639390773260,1639390773863
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/village,1639390773909,1639390774389
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/gps,1639390774402,1639390775415
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/village,1639390775429,1639390784516
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/gps,1639390784530,1639390914420
jump,,1639390914421,1639390916498
end screen,,1639390916540,1639391126457
form save,,1639391127061,
form exit,,1639391127062,
form finalize,,1639391127062,
form resume,,1639394401573,
jump,,1639394401574,1639394409502
end screen,,1639394409535,1639394431467
jump,,1639394431468,1639394434204
end screen,,1639394434231,1639394436038
jump,,1639394436039,1639394437499
question,/ameM9v8nctyy8MRHMJfRX7/intro_note,1639394437525,1639394438442
question,/ameM9v8nctyy8MRHMJfRX7/consent,1639394438455,1639394439046
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/organization,1639394439057,1639394439535
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/assessment_code,1639394439547,1639394440118
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/province,1639394440130,1639394440744
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/district,1639394440778,1639394441620
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/village,1639394441667,1639394442170
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/gps,1639394442181,1639394442763
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/village,1639394442776,1639394462785
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/gps,1639394462799,1639394464003
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/date_assessment,1639394464073,1639394465706
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/interviewer_name,1639394465718,1639394466873
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1639394466886,1639394467582
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1639394467595,1639394468592
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1639394468606,1639394469108
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1639394469118,1639394482365
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1639394482378,1639394483591
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1639394483604,1639394485142
jump,,1639394485143,1639394487187
end screen,,1639394487222,1639394497132
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1639394497133,1639394499401
end screen,,1639394499414,1639394970418
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1639394970419,1639394971778
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639394971790,1639394978736
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639394978748,1639394979386
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639394979398,1639394980796
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639394980807,1639394981280
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1639394981292,1639394982340
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1639394982352,1639394983257
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1639394983269,1639394985935
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1639394985947,1639394987470
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1639394987483,1639394989147
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1639394989161,1639394989681
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1639394989694,1639395014997
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1639395015010,1639395015547
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1639395015558,1639395016374
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639395016386,1639395016890
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639395016901,1639395017575
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1639395017589,1639395018091
end screen,,1639395018101,1639395018676
form save,,1639395167841,
form exit,,1639395167841,
form finalize,,1639395167842,

