event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1638700827293,1638700828014
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1638700828022,1638700829827
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638700829835,1638700848745
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638700848753,1638700851987
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638700851995,1638700853115
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638700853123,1638700853942
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638700853949,1638700856114
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638700856122,1638700857460
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1638700857467,1638700859373
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638700859381,1638700859807
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638700859814,1638700860928
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638700860935,1638700861905
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638700861913,1638700863010
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1638700863025,1638700864036
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1638700864045,1638700865047
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1638700865055,1638700866400
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1638700866409,1638700867320
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1638700867332,1638700867840
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1638700867849,1638700868315
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1638700868323,1638700868825
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638700868833,1638700869308
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638700869320,1638700869826
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638700869834,1638700870420
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638700870426,1638700871104
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1638700871111,1638700872024
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1638700872031,1638700875016
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/child_under2,1638700875023,1638700876738
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1638700876745,1638700877764
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/child_under2,1638700877771,1638700881382
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1638700881389,1638700882686
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1638700882693,1638700902639
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/HHH_diff_seeing,1638700902647,1638700903893
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1638700903901,1638700905489
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_walking,1638700905499,1638700906491
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1638700906501,1638700907444
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1638700907454,1638700910068
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1638700910075,1638700911814
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_remembering,1638700911822,1638700913803
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1638700913811,1638700915165
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_communicating,1638700915174,1638700916243
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/heatlh_issue,1638700916251,1638700917638
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/current_status,1638700917647,1638700919443
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_province,1638700919452,1638700922584
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_district,1638700922614,1638700928943
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displacement_duration,1638700928954,1638700930815
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/move_intention,1638700930823,1638700933640
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected,1638700933648,1638700935319
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1638700935328,1638700938143
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1638700938153,1638700939163
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/insuff_food,1638700939172,1638700940871
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/sold_asset,1638700940880,1638700948340
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/seek_employment,1638700948350,1638700952326
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/working,1638700952334,1638700953964
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/borrow,1638700953974,1638700955492
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/medical_attention,1638700955500,1638700957098
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/early_marry,1638700957108,1638700958966
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_eat_note,1638700958974,1638700959868
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/cereal,1638700959875,1638700961368
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/pulse,1638700961374,1638700967049
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/vegetable,1638700967057,1638700968863
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1638700968870,1638700970391
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1638700970399,1638700971720
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1638700971727,1638700975538
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1638700975545,1638700979557
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/oil,1638700979565,1638700981412
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/condiment,1638700981420,1638700983273
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1638700983281,1638700984544
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1638700984551,1638700986384
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1638700986392,1638700988632
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1638700988640,1638700990387
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1638700990394,1638700991681
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1638700991690,1638700992934
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/childs_health,1638700992943,1638700998774
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1638700998789,1638701001858
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1638701001866,1638701004949
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1638701004956,1638701007364
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1638701007372,1638701009854
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1638701009863,1638701016530
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1638701016538,1638701018276
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1638701018287,1638701021585
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1638701021597,1638701022429
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1638701022436,1638701024401
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1638701024409,1638701025679
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1638701025689,1638701031562
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1638701031571,1638701033851
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1638701033861,1638701035849
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1638701035857,1638701037562
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1638701037572,1638701046076
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1638701046084,1638701051198
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638701051207,1638701052970
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638701052980,1638701055125
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638701055133,1638701056546
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working_days,1638701056554,1638701065797
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638701065805,1638701068454
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1638701068461,1638701071068
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1638701071077,1638701072824
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1638701072836,1638701075239
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1638701075245,1638701077252
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1638701077261,1638701079207
end screen,,1638701079214,1638701668976
form save,,1638701669165,
form exit,,1638701669165,
form finalize,,1638701669165,
form resume,,1638703179778,
jump,,1638703179778,1638703199735
question,/ameM9v8nctyy8MRHMJfRX7/intro_note,1638703199769,1638703201174
form exit,,1638703201174,

