event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1638427348275,1638427349540
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1638427349547,1638427352174
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1638427352178,1638427366141
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1638427366147,1638427368144
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1638427368150,1638427370679
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/childs_health,1638427370683,1638427373318
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1638427373322,1638427376214
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1638427376219,1638427381288
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1638427381294,1638427398755
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1638427398761,1638427409264
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1638427409276,1638427418199
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1638427418206,1638427430332
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1638427430336,1638427437476
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1638427437484,1638427439250
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1638427439256,1638427440684
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1638427440692,1638427445493
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1638427445499,1638427454353
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1638427454357,1638427456060
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1638427456065,1638427457604
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_disability_friendly,1638427457608,1638427459554
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1638427459559,1638427466201
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_disability_friendly,1638427466213,1638427469853
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1638427469858,1638427499251
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1638427499256,1638427507910
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1638427507917,1638427517272
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1638427517277,1638427528311
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1638427528316,1638427551943
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1638427551947,1638427562784
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638427562790,1638427568525
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638427568530,1638427577600
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638427577604,1638427580235
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638427580240,1638427586157
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1638427586165,1638427594086
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1638427594096,1638427595643
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1638427595649,1638427597436
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1638427597439,1638427601198
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1638427601203,1638428028328
end screen,,1638428028335,1638428029863
form save,,1638428030725,
form exit,,1638428030726,
form finalize,,1638428030726,

