event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1639303290806,1639303291946
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1639303291963,1639303294626
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1639303294648,1639303296899
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1639303296925,1639303298907
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1639303298930,1639303300409
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1639303300426,1639303301731
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1639303301755,1639303302784
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/child_under2,1639303302803,1639303304096
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1639303304118,1639303306051
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1639303306066,1639303309049
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1639303309066,1639303314458
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_walking,1639303314478,1639303322808
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1639303322824,1639303330572
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/hhh_diff_remembering,1639303330594,1639303332333
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1639303332351,1639303337254
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_communicating,1639303337273,1639303343645
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/heatlh_issue,1639303343660,1639303366289
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/current_status,1639303366312,1639303371067
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_province,1639303371083,1639303379670
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_district,1639303379708,1639303385470
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displacement_duration,1639303385498,1639303401871
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/move_intention,1639303401892,1639303412409
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected,1639303412420,1639303431423
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1639303431440,1639303442277
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1639303442299,1639303448666
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/insuff_food,1639303448681,1639303460082
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/sold_asset,1639303460102,1639303467365
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/seek_employment,1639303467384,1639303473254
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/working,1639303473268,1639303481830
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/borrow,1639303481847,1639303500992
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/medical_attention,1639303501011,1639303508230
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/early_marry,1639303508252,1639303516261
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_eat_note,1639303516283,1639303518252
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/cereal,1639303518274,1639303543009
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/pulse,1639303543028,1639303548958
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/vegetable,1639303548981,1639303557929
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1639303557955,1639303560226
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1639303560238,1639303562133
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1639303562159,1639303565901
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1639303565917,1639303570422
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/oil,1639303570443,1639303584510
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/condiment,1639303584531,1639303593382
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1639303593404,1639303596559
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1639303596576,1639303608949
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1639303608966,1639303612713
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1639303612731,1639303623330
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1639303623352,1639303642072
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1639303642106,1639303653680
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1639303653700,1639303671646
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1639303671668,1639303687541
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/childs_health,1639303687557,1639303725105
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1639303725128,1639303731761
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1639303731782,1639303735823
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1639303735839,1639303747861
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1639303747880,1639303792405
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1639303792420,1639303819249
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1639303819275,1639303829432
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1639303829451,1639303832757
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1639303832774,1639303834412
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1639303834434,1639303837970
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1639303837990,1639303843846
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1639303843872,1639303847394
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_disability_friendly,1639303847410,1639303852877
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1639303852901,1639303857622
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1639303857641,1639303863508
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1639303863531,1639303882404
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1639303882425,1639303894766
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1639303894791,1639303912451
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1639303912472,1639303917310
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working_days,1639303917334,1639303927241
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1639303927258,1639303958964
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1639303958982,1639303968337
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1639303968356,1639303980851
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1639303980866,1639303985615
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1639303985637,1639304007134
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1639304007150,1639304075539
end screen,,1639304075559,1639304077219
form save,,1639304077791,
form exit,,1639304077792,
form finalize,,1639304077793,

