event,node,start,end
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1638775735371,1638775736458
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1638775736464,1638775737651
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1638775737657,1638775738933
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1638775738946,1638775740004
question,/ameM9v8nctyy8MRHMJfRX7/general_info/org/interviewer_name,1638775740015,1638775741957
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hh_note,1638775741962,1638775742810
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1638775742818,1638775746354
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1638775746365,1638775748191
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1638775748200,1638775751055
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1638775751061,1638775753326
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1638775753332,1638775754672
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1638775754676,1638775756052
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1638775756059,1638775758028
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1638775758034,1638775759812
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_hohh,1638775759818,1638775763242
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_name,1638775763249,1638775793348
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_hohh,1638775793354,1638775794718
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_name,1638775794724,1638775798339
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_father_name,1638775798354,1638775832766
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hhh_gender,1638775832789,1638775839635
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_father_name,1638775839640,1638775840707
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_name,1638775840714,1638775842251
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_father_name,1638775842258,1638775843347
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/hhh_gender,1638775843359,1638775865420
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_father_name,1638775865426,1638775866798
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/HHH_name,1638775866801,1638775872342
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_hohh,1638775872347,1638775875568
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1638775875572,1638775877175
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1638775877180,1638775878401
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1638775878406,1638775879440
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1638775879445,1638775880261
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1638775880266,1638775882021
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1638775882026,1638775883213
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1638775883218,1638775884385
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/name,1638775884390,1638775885370
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/father_name,1638775885376,1638775886605
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_age,1638775886609,1638775887864
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_gender,1638775887873,1638775889166
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/contact_num,1638775889171,1638775897742
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/sec_contact_num,1638775897747,1638775900748
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/id_type,1638775900759,1638775902388
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/nid_no,1638775902392,1638775904281
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_details/respondent_hohh,1638775904287,1638775906218
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/hh_mem,1638775906227,1638775915565
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1638775915574,1638775917834
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1638775917838,1638775921017
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1638775921026,1638775924680
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/hh_mem,1638775924687,1638775928310
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_female,1638775928315,1638775929482
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/new_born_male,1638775929487,1638775930544
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_5,1638775930554,1638775932327
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_5,1638775932332,1638775933596
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/girls_6_17,1638775933600,1638775935643
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638775935649,1638775943903
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638775943908,1638775946732
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638775946739,1638775951497
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1638775951501,1638775954080
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1638775954087,1638775955009
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1638775955013,1638775956050
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638775956055,1638775957462
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638775957466,1638775958293
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/boys_6_17,1638775958297,1638775962206
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_female,1638775962210,1638775963082
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/adult_18_59_male,1638775963086,1638775966167
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_female,1638775966175,1638775967283
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/elders_60_abv_male,1638775967289,1638775969034
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_composition/p_l_w,1638775969039,1638775970456
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_seeing,1638775970460,1638775977559
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_hearing,1638775977564,1638775979090
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_walking,1638775979099,1638775980141
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_remembering,1638775980144,1638775981225
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_self_care,1638775981233,1638775982429
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/diff_communicating,1638775982433,1638775983557
question,/ameM9v8nctyy8MRHMJfRX7/general_info/hh_vuln_factors/heatlh_issue,1638775983568,1638775985711
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/current_status,1638775985717,1638775990008
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_province,1638775990014,1638775994365
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displaced_district,1638775994439,1638775997177
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/displacement_duration,1638775997248,1638775999766
question,/ameM9v8nctyy8MRHMJfRX7/hh_displacement/move_intention,1638775999770,1638776001288
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/event_affected,1638776001293,1638776003618
question,/ameM9v8nctyy8MRHMJfRX7/shock_impact/loss_family_member,1638776003622,1638776005933
question,/ameM9v8nctyy8MRHMJfRX7/assistance/assist_received,1638776005939,1638776007525
question,/ameM9v8nctyy8MRHMJfRX7/coping_strategies/insuff_food,1638776007530,1638776009132
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_eat_note,1638776009139,1638776010059
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/cereal,1638776010065,1638776014000
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/pulse,1638776014006,1638776016927
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/vegetable,1638776016931,1638776024392
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/fruit,1638776024398,1638776027359
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/meat,1638776027364,1638776029132
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/dairy,1638776029137,1638776030630
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/sugar,1638776030635,1638776034214
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/oil,1638776034220,1638776036370
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/condiment,1638776036374,1638776041001
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/hh_had_to_note,1638776041008,1638776041930
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/less_food,1638776041935,1638776044104
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/borrow_food,1638776044109,1638776049769
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/limit_mealtime,1638776049775,1638776053630
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/restrict_consumption,1638776053638,1638776055501
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/reduce_meal,1638776055511,1638776057089
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_type,1638776057094,1638776059651
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_resident,1638776059657,1638776061846
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/tenure_status,1638776061850,1638776064393
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/shelter_concern,1638776064399,1638776066515
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/nfi_need,1638776066520,1638776074379
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_access,1638776074387,1638776075932
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_source,1638776075938,1638776082616
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/water_far_distance,1638776082622,1638776084211
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_access,1638776084221,1638776085558
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/latrine_disability_friendly,1638776085564,1638776087376
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1638776087384,1638776089931
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1638776089937,1638776091769
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1638776091774,1638776094270
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1638776094283,1638776095989
question,/ameM9v8nctyy8MRHMJfRX7/sectoral_needs/handwashing_facilities,1638776095995,1638776097476
question,/ameM9v8nctyy8MRHMJfRX7/health/health_fac_2hours,1638776097484,1638776098405
question,/ameM9v8nctyy8MRHMJfRX7/health/health_barriers,1638776098410,1638776103084
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_amount,1638776103088,1638776126287
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/debt_expenditure,1638776126292,1638776133162
question,/ameM9v8nctyy8MRHMJfRX7/economic_profile/adult_working,1638776133170,1638776135059
question,/ameM9v8nctyy8MRHMJfRX7/protection/protection_question,1638776135067,1638776138364
question,/ameM9v8nctyy8MRHMJfRX7/protection/environmental_dangers,1638776138368,1638776150052
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/assist_preference,1638776150058,1638776151650
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/cash_safe_market,1638776151658,1638776153323
question,/ameM9v8nctyy8MRHMJfRX7/assistance_mod/feedback_preference,1638776153334,1638776160150
question,/ameM9v8nctyy8MRHMJfRX7/comment_box,1638776160155,1638776457925
end screen,,1638776457929,1638776459103
form save,,1638776459980,
form exit,,1638776459980,
form finalize,,1638776459981,

